cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website	email	lat	lon	desc	imageslinks	openinghours
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9016/Car-dealership/Oberhammer-Partner-AG-MkV35rSTVJ1jmeK2VrrjFQ?dwhat=garrage&dwhere=st.+gallen	Oberhammer & Partner AG	Martinsbruggstrasse 98a	 9016 St. Gallen	071 288 53 33			47.443004	9.425327		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Garage/Piccolotto-Cargnel-Y2W0IfiIWYAD4ZZiKUcU8Q?dwhat=garrage&dwhere=st.+gallen	Piccolotto & Cargnel	Landhausstrasse 8	 9000 St. Gallen	071 277 00 70			47.413101	9.352691		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9012/Garage/Riethusli-Garage-Mahfoud-Toutah-BanEqrvZby7f7bL6EKGrBA?dwhat=garrage&dwhere=st.+gallen	Riethüsli-Garage Mahfoud Toutah	Teufener Strasse 172	 9012 St. Gallen	071 277 81 27			47.408452	9.368203		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Garage/Rohrer-Jakob-PT13idxknbqQxvdQkwu8KA?dwhat=garrage&dwhere=st.+gallen	Rohrer Jakob	Andreasstrasse 5	 9000 St. Gallen	071 278 39 28			47.420821	9.355342		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9015/Car-dealership/Schlapfer-Fritz-Co-AG-wgMuNoWCQDrAzQ77FPM3EA?dwhat=garrage&dwhere=st.+gallen	Schläpfer Fritz & Co. AG	Bildstrasse 3	 9015 St. Gallen	071 272 11 11			47.413557	9.311143		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9014/Garage/Siegmann-A-kxAUV6AXuykQi9EtnbVeEQ?dwhat=garrage&dwhere=st.+gallen	Siegmann A.	Zürcher Strasse 191	 9014 St. Gallen	071 278 61 67			47.412455	9.337307		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9008/Garage/Sport-Garage-Bosch-Car-Service-CzgtujfE4D71Qg3a0a75tg?dwhat=garrage&dwhere=st.+gallen	Sport-Garage Bosch-Car-Service	Langgasse 152	 9008 St. Gallen	071 245 13 30			47.448323	9.398323		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9016/Garage/Sportgarage-Leirer-AG-R8J3QQ6yotA8CZMLQuuFfw?dwhat=garrage&dwhere=st.+gallen	Sportgarage Leirer AG	Lerchentalstrasse 6	 9016 St. Gallen	071 250 09 01			47.441457	9.415337		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Garage/St-Leonhard-Garage-GmbH-uma9Ftz10690x_V9P-8DrQ?dwhat=garrage&dwhere=st.+gallen	St. Leonhard-Garage GmbH	Bogenstrasse 13	 9000 St. Gallen	071 260 25 55			47.419897	9.362772		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Garage/Stern-Garage--Ice00vTDLgNblSTxXVZGA?dwhat=garrage&dwhere=st.+gallen	Stern-Garage	Rorschacher Strasse 203	 9000 St. Gallen	071 244 73 05			47.434125	9.400505		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9015/Garage/Walter-Geier-Garage-und-Carrosserie-UqvQga4AX_LGJd7ll95Eqw?dwhat=garrage&dwhere=st.+gallen	Walter Geier Garage und Carrosserie	Industriestrasse 15	 9015 St. Gallen	071 311 44 65			47.404907	9.298554		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/St-Gallen/9016/Car-dealership/Zil-Garage-StGallen-AG-o0sXwm1NOduy3mKrYHnz0A?dwhat=garrage&dwhere=st.+gallen	Zil-Garage St.Gallen AG	Zilstrasse 79	 9016 St. Gallen	071 282 30 40			47.442872	9.413082		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Goldach/9403/Car-body-work/Carrosserie-Bruggmann-otjDokBW8OV8rEJ-gLDuyw?dwhat=garrage&dwhere=st.+gallen	Carrosserie Bruggmann	St. Gallerstrasse 71	 9403 Goldach	071 841 39 18	carrosserie-bruggmann.ch		47.478331	9.468052	Der Weg zum Fachmann lohnt sich.Melden Sie sich telefonisch bei uns oder fahren Sie während unseren Öffnungszeiten direkt bei uns vorbei. Wir beraten Sie fachkundig über die Reparaturmöglichkeiten und erstellen einen unverbindlichen Kostenvoranschlag. Gerne vereinbaren wir einen Reparaturtermin mit Ihnen.Die gesamte Schadenregulation mit der zuständigen Versicherungsgesellschaft übernehmen wir gerne für Sie. Dank unserer Erfahrung können wir eine rasche Abwicklung des Schadenfalles gewährleisten.	["//www.local.ch/images/bp/localplace-images/19/194bf8ef1502151aa6f95fb0d4b67ba6d21662a2/Bruggmann%20Logo.png","//www.local.ch/images/bp/localplace-images/e1/e16cb686f7d11f143fbf11866a1914ccb9e9831a/Foto%20Bruggmann%204.png","//www.local.ch/images/bp/localplace-images/7a/7a3ad0418b779119e457b746847f052d51708046/Foto%20Bruggmann%202.png","//www.local.ch/images/bp/localplace-images/bb/bb67194685a43a5fd5ce2b60e86af3fe1d226afe/Foto%20Bruggmann%203.png","//www.local.ch/images/bp/localplace-images/3e/3ef3faaa9ac58d41d80ce0eaee4becac59384738/Foto%20Bruggmann.png","//www.local.ch/images/bp/localplace-images/48/48884ef7ad57274d7a94591490e9a7b2d423b785/Foto%20Bruggmann%201.png"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Morschwil/9402/Garage/Ritz-jjSQFQRFbUefahQ0aj0WWw?dwhat=garrage&dwhere=st.+gallen	Ritz	Rorschacherstrasse 335	 9402 Mörschwil	071 866 31 31	www.garage-ritz.ch		47.458665	9.43228		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Goldach/9403/Garage/Delta-Garage-slMKWViv6BXVTIq5QM_OQQ?dwhat=garrage&dwhere=st.+gallen	Delta-Garage	Untereggerstrasse 59	 9403 Goldach	071 841 52 32			47.467675	9.459034		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Herisau/9100/Car-body-work/Carrosserie-Pfister-AG-uMRO7Or09pXgzJeW5I8bbA?dwhat=garrage&dwhere=st.+gallen	Carrosserie Pfister AG	Industriestrasse 12	 9100 Herisau	071 352 26 26	www.carrosseriepfister.ch		47.381522	9.276836	Wir sind ein VSCI / EUROGARANT-Betrieb für Reparaturen an sämtlichen Marken und arbeiten mit Stahl, Aluminium und Kunststoffen. Für Cars und LKW’s haben wir spezielle Hebebühnen und Einbrennkabinen. Wir verwenden wasserlösliche Lacke und eine Kläranlage und bieten Beschichtungen für Industrie und Nutzfahrzeuge aus Polyurethan.Im Schadenfall stellen wir Ihnen gerne ein passendes Ersatzfahrzeug zur Verfügung und übernehmen für Sie die Schadensadministration mit Ihrer Versicherung.Unsere Angebote:	["//www.local.ch/images/bp/info-image-ad/59/59f1e07696e76f4aefad70dbb83743c8f107802e/upload1.jpg","//www.local.ch/images/bp/localplace-images/63/63ab0ba53100b7af52c29057c630c92b025d6b80/Occa_500_.png","//www.local.ch/images/bp/localplace-images/4c/4c25fdc7f41f466433a06e6d2008190264438e45/Orange.png","//www.local.ch/images/bp/localplace-images/8e/8e36dd48c5aaef35e80201d6d82c4e0f80c1c1c2/spengler_270b.jpg","//www.local.ch/images/bp/localplace-images/93/9373ecf198e054d662c6d9077e319b42bf76a7b7/Glasrep_270b.jpg","//www.local.ch/images/bp/localplace-images/7b/7b2dfb3fd002a1475bcfc7b0621601dbb309633a/lackierer_270b.jpg"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Wittenbach/9300/Garage/Garage-Kaufmann-AG-Wittenbach-ktXTDzuE5_XbDKjxPui1fQ?dwhat=garrage&dwhere=st.+gallen	Garage Kaufmann AG Wittenbach	Arbonerstrasse 39	 9300 Wittenbach	071 292 15 15	www.garagekaufmannag.ch		47.465235	9.394223	1969 machte sich Bruno Kaufmann selbständig mit der Vertretung Morris MG bis 1974. Damals mietete er eine Werkstatt und Spenglerei an der Romanshornerstrasse. Als junger und initiativer Garagist erfüllte er die Anforderungen seiner Kunden so, dass eine Vergrösserung des Betriebes nötig wurde.1974 konnte der neue Betrieb am jetztigen Standort eröffnet werden. Dies war auch der Start zu der neuen Markenvertretung - Peugeot - in Wittenbach. 1980 wurden die Produkte von AMC/Jeep zusätzlich ins Programm übernommen. Diese Marken sprechen ein vollständig anderes Kundensegment an, welches sich mit jenem von Peugeot bestens ergänzt.1987 übernahm Chrysler den Import von Jeep. Durch diese Vergrösserung des Angebotes mussten auch die Dienstleistungen der Garage angepasst werden. 1994 wurde eine eigene Lackiererei mit Spenglerei eröffnet.2005-2007 wurde durch umfangreiche Um- und Erweiterungsarbeiten die Betriebsfläche um das dreifache erweitert. Neu entstand der grosszügige Showroom mit dem neuen Kundenempfang.	["//www.local.ch/images/bp/localplace-images/5e/5e3058549f63f70796e34e5efdd8cff8841454f9/DSC_6330-1024x681.jpg","//www.local.ch/images/bp/info-image-ad/3e/3e0ae37848221670c410ba1dd52ff7d7d5e04d1e/data.jpg"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Gossau-SG/9200/Garage/GNG-AG-rr8WmgC5xADDopGdKFI-yw?dwhat=garrage&dwhere=st.+gallen	GNG AG	St. Gallerstrasse 93/99	 9200 Gossau SG	071 388 57 57	www.gng.ch		47.416984	9.253645	Ein Familienbetrieb seit 1947 in Gossau SG.Unser Familienbetrieb wurde 1947 gegründet mit der Ambition, für unsere Kundschaft Autofahren zum Vergnügen zu machen.Dank laufenden Investitionen auf allen Ebenen, ist unser Unternehmen zusammen mit den Ansprüchen unserer Kundschaft organisch gewachsen. Aus einer kleinen Reparaturwerkstatt mit Chauffeure Schule ist heute ein hochwertiger Familienbetrieb mit fast 70 Mitarbeitenden! Heute sind wir die prominente Anlaufstelle in der Region wenn es um Fragen rund um das Auto geht.Wir sind Partner der Marken VW, SEAT, AUDI und VW Nutzfahrzeuge. Unsere Marken stehen für Ingenieurkunst, Qualität und Nachhaltigkeit. Wir erledigen unsere Arbeiten fachgerecht und mit hoher Kompetenz. Die Zufriedenheit unserer Kundschaft ist unser grösstes Anliegen, aber auch die Zufriedenheit und Motivation unserer Mitarbeiter ist uns wichtig. Denn unser Team ist unser grösstes Kapital! Aus diesem Grund investieren wir sehr viel in die Schulung und Qualifizierung unserer Mitarbeiter.Besuchen Sie uns an der St.Gallerstrasse 93/99 in Gossau SG. Wir freuen uns Sie kennen zu lernen.GNG AG – Wir bringen Sie weiter. Unser Dienstleistungen:	["//www.local.ch/images/bp/info-image-ad/d1/d16e1b8140650ddc3191cd50f5883bb0fddc0f0e/data.jpg","//www.local.ch/images/bp/info-image-ad/34/34eef2f56b7436549b4457fa531dc9ce71f7500f/data.jpg","//www.local.ch/images/bp/info-image-ad/2a/2a7cd45b9312de7d1605811f91e33b08740b6f8f/data.jpg","//www.local.ch/images/bp/info-image-ad/ea/eadc21e5c29fba6e6560b6fe8819ef03e20984e8/data.jpg","//www.local.ch/images/bp/info-image-ad/25/254dc9e54ae5c4f0512ed6f274a985b726760011/data.jpg","//www.local.ch/images/bp/info-image-ad/73/7374e13e76ba65846d81000aac98fdec69927e13/data.jpg","//www.local.ch/images/bp/info-image-ad/a2/a20739b9ed2fe0af281545d6ca8e31414fdac86f/data.jpg","//www.local.ch/images/bp/info-image-ad/e5/e5eb707e65ba2cf067a6ed9a5f982efab667812e/data.jpg","//www.local.ch/images/bp/info-image-ad/d9/d9a51e8bf3eb1a883918b2d334a6560bca1674f1/data.jpg","//www.local.ch/images/bp/info-image-ad/a5/a590500573c03fde4f614920f8556bb4194171a2/data.jpg"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Niederuzwil/9244/Garage/Nocera-Strub-AG-IjbXLfdzT_Qn0MAVyLBJDA?dwhat=garrage&dwhere=st.+gallen	Nocera + Strub AG	Hirzenstrasse 1	 9244 Niederuzwil	071 951 78 78	www.nostruag.ch		47.444427	9.148372	Wir suchen und finden für Sie Ihren Traumwagen. Die gesamte Alfa Romeo & Chevrolet Palette ist ohne lange Wartezeiten lieferbar. Wir haben permanent über 15 Neuwagen am Lager und je nach Saison 15 - 30 offene, variable Bestellungen, je nach Ihren Bedürfnissen.Produkte und Dienstleistungen:	["//www.local.ch/images/bp/localplace-images/be/be88e6a08789f5d30aebd4eeac1b0a246be4a2f4/Bild3%20Nocera.png","//www.local.ch/images/bp/localplace-images/32/32624db720d50d93a5dd7cea218932153d4deb5b/Bild5%20Nocera.png","//www.local.ch/images/bp/localplace-images/bb/bb03013444119f95f590f84aed0ac1b45e66dbb4/Bild4%20Nocera.png","//www.local.ch/images/bp/localplace-images/ba/ba0474b1910a48c8f2933ce93e89a3b4da28a240/Bild1%20Nocera.png","//www.local.ch/images/bp/localplace-images/f9/f904b812f399272e68ee72464de4e1cf8919f297/Bild2%20Nocera.png"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Wittenbach/9300/Garage/Pneu-Krusi-AG-Z1xwMo8V_BSKsO80jRKgOg?dwhat=garrage&dwhere=st.+gallen	Pneu Krüsi AG	St. Gallerstrasse 45	 9300 Wittenbach	071 298 38 83	www.pneu-kruesi.ch		47.454437	9.399636	Sie finden bei uns alle Markenreifen zu Nettopreisen und eine fachmännische Beratung durch unsere lanjährigen Spezialisten vor Ort. Weiter können Sie Ihre Reifen bei uns zum Dauertiefpreis ab CHF 8.-- Franken pro Pneu einlagern oder Reifen mit Felgen inkl. waschen ab CHF 15.-- pro Rad.Alle Markenreifen zu tiefen NettopreisenFelgen: Reifen:Wir führen für Sie:Wir sind stark in:Unsere weiteren Dienstleistungen, neben dem Wechseln der Reifen resp. Räder und dem Einlagern derselben, sind insbesondere:EinlagerungÖlwechselBatterieStossdämpferBremsenBestairAuspuffAchsvermessung	["//www.local.ch/images/bp/localplace-images/a7/a7b76613c5127c5c2569db10c131478b459be1b0/slide_6.jpg","//www.local.ch/images/bp/localplace-images/19/19a549fb2f4c6d77ccefb8cadc7b403d365ec9ed/9bce6e5916acb63972f874a3057e4d0a.jpg","//www.local.ch/images/bp/localplace-images/4f/4f1234348d3851044b46fa658dfeb4a4b4a30254/63dec92eba10c545a0b77778ec7910ea.jpg","//www.local.ch/images/bp/localplace-images/49/49fb27a3e2498f3f9f4eeea720e9d628cb02df92/66b01795334497bf37792f0a358f8492.jpg","//www.local.ch/images/bp/localplace-images/44/4457d76a95eb5b9ea2ecfc1e41ffbbbb7c2d9b23/a249da2b19dcef6fa1d83142ecfa6837.jpg","//www.local.ch/images/bp/localplace-images/8d/8d304397915bb2cd55b0d55e8f4cd18fda084dc4/slide_4.png","//www.local.ch/images/bp/localplace-images/9e/9ea0f8438059c21aa40d2535dd24f7ccdcd4d1a4/slide_1.png"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Herisau/9100/Garage/Auto-Baier-AG-F2NXhmMYZ8vhYpbfW0VFEQ?dwhat=garrage&dwhere=st.+gallen	Auto Baier AG	Degersheimerstrasse 78	 9100 Herisau	071 351 44 92	www.auto-baier.ch		47.389163	9.260156		["//www.local.ch/images/bp/info-image-ad/21/21028f6177733c0a1ca0fda13b3a58552c4a69dc/LcZcwphzeljwOOiizW_lqg.jpg","//www.local.ch/images/bp/info-image-ad/f8/f8a72b09fd7c6c4ab53af46589aa4d54cbd6f6d2/_XL7QC5Roc4BgF_Vuw4NXw.jpg"]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Wittenbach/9300/Garage/PP-Autotreff-AG-0Fibp36OgDrHzUHq8agQxQ?dwhat=garrage&dwhere=st.+gallen	PP Autotreff AG	Arbonerstrasse 14/19	 9300 Wittenbach	071 292 32 12	www.ppautotreff.ch		47.461077	9.394813		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Herisau/9100/Repairs/Auto-Lanter-AG-utZRzavSpTFl5_Nir_oR_A?dwhat=garrage&dwhere=st.+gallen	Auto Lanter AG	Walke	 9100 Herisau	071 351 22 77	www.autolanter.ch		47.392722	9.297692		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Wittenbach/9300/Garage/BCTuning-Widmer-Kdz4oWe2R176_xqvmKOHUg?dwhat=garrage&dwhere=st.+gallen	BCTuning Widmer	Hurliberg 1120	 9300 Wittenbach	071 383 94 41	www.bctuning.ch		47.469586	9.372504		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Appenzell/9050/Garage/Garage-Baumann-uTn_Av8pzSciFjhg07TFvA?dwhat=garrage&dwhere=st.+gallen	Garage Baumann	Weissbadstrasse 11	 9050 Appenzell	071 787 14 66	www.baumann-garage.ch		47.329598	9.412103		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Abtwil-SG/9030/Garage/Wieser-Inh-Urs-Wietlisbach-3YAbt7vxEguw5hhXf7zwLQ?dwhat=garrage&dwhere=st.+gallen	Wieser Inh. Urs Wietlisbach	Moosstrasse 6	 9030 Abtwil SG	071 311 25 20	www.wietlisbach-garage.ch		47.416539	9.31142		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Morschwil/9402/Garage/Gargiulo-Automobil-AG-_NxzLqHLWB7I9nzNnGQj-w?dwhat=garrage&dwhere=st.+gallen	Gargiulo Automobil AG	Meggenhus 1742	 9402 Mörschwil	071 844 30 70			47.470493	9.443895		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Waldkirch/9205/Garage/AM-Autotech-und-Motorsport-GmbH-yH3BU7tNjpkyhJHA5FZ8Mg?dwhat=garrage&dwhere=st.+gallen	A&M Autotech und Motorsport GmbH	Arneggerstrasse 34	 9205 Waldkirch	071 430 00 72			47.466272	9.280057		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Wittenbach/9300/Car-body-work/Carrosserie-Spritzwerk-PhUwdphU0lPaoeWxtX8a5A?dwhat=garrage&dwhere=st.+gallen	Carrosserie + Spritzwerk	Industriestrasse 14	 9300 Wittenbach	071 298 30 10			47.461702	9.389795		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Abtwil-SG/9030/Garage/Citag-AG-zmv7tYod0Jbw_u7nH1wcpA?dwhat=garrage&dwhere=st.+gallen	Citag AG	Bildstrasse 3	 9030 Abtwil SG	071 313 68 68			47.417181	9.312357		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Lustmuhle/9062/Garage/Garage-Greco-GmbH--21GABlvCql7plnVllNNDg?dwhat=garrage&dwhere=st.+gallen	Garage Greco GmbH	Hauptstrasse 1445	 9062 Lustmühle	071 333 33 06			47.399829	9.35929		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Wittenbach/9300/Garage/Gruntal-Garage-AG-Jdjr_B4AlTxTUuO-VzlkVA?dwhat=garrage&dwhere=st.+gallen	Grüntal Garage AG	Ladhuebstrasse 1	 9300 Wittenbach	071 298 55 77			47.463005	9.372769		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Gossau-SG/9200/Garage/Haby-Scholz-AG-Y_Nx6vzEomIsMbklHP3LFA?dwhat=garrage&dwhere=st.+gallen	Häby Scholz AG	Herisauerstrasse 89	 9200 Gossau SG	071 385 31 54			47.408915	9.251899		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Herisau/9100/Car-dealership/HUCAR-Automobile-AG-NN6V_Fr-3xzjrEKkUw8XnQ?dwhat=garrage&dwhere=st.+gallen	HUCAR Automobile AG	Cilanderstrasse 13	 9100 Herisau	071 354 89 45			47.387678	9.272133		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Lommenschwil/9308/Garage/Sportwagen-Kunz-Kf32HGbJlAlXjDODtF2PoA?dwhat=garrage&dwhere=st.+gallen	Sportwagen Kunz	Schöntal 633	 9308 Lömmenschwil	071 298 16 20			47.492486	9.353333		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Abtwil-SG/9030/Garage/Stratos-Automobile-AG-5PWNmZgKpy9CIg22-E6riQ?dwhat=garrage&dwhere=st.+gallen	Stratos Automobile AG	Bildstrasse 3	 9030 Abtwil SG	071 313 68 68			47.417181	9.312357		[]	
st. gallen	garrage	N/A	http://yellow.local.ch/en/d/Untereggen/9033/Metal-and-steel-construction/Ruttimann-vzTe8SIVuchEldgW4p0ReA?dwhat=garrage&dwhere=st.+gallen	Rüttimann	Im Böhler 10	 9033 Untereggen	071 866 18 56	www.ruettimann-metall.ch		47.449495	9.442268		[]	
