cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website	email	lat	lon	desc	imageslinks	openinghours
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9012/Pesticides/Kreienbuhl-Schadlingsbekampfung-VVbWXtHKz0reKK5o4YAK5g?dwhat=hotel&dwhere=st.+gallen	Kreienbühl - Schädlingsbekämpfung	Oberhofstettenstrasse 10A	 9012 St. Gallen	071 278 56 48	Go to website		47.40893	9.362216	Schädlingsbekämpfung, Schimmelbekämpfung und Geruchsbeseitigung in der Ostschweiz – Liechtenstein.Region St. Gallen, Schaffhausen, Thurgau, Appenzell AI, Appenzell AR, Glarus, GraubündenInhaber der Eidgenössischen Fachbewilligung für die Schädlingsbekämpfung.Ihr Fachmann mit über 20 Jahren Erfahrung.Die geprüfte und qualifizierte Schädlingsbekämpfungsfirma in der Ostschweiz.Schädlingsbekämpfung / Kammerjäger.Beratung und Bekämpfung von fliegenden und kriechenden Insekten mit den neusten umweltfreundlichen Methoden.Ameisen, Wanzen, Bettwanzen, Wespen, Käfer, Floh, Katzenfloh, Hundefloh, Silberfische, Fliegen, Spinnen, deutsche Schaben, Küchenschaben, Staublaus, Motten, Lebensmittelmotten, Kleidermotten, Milben und alle anderen fliegenden und kriechenden Insekten / Ungeziefer / Larven / Würmer / Engerlinge / Schädlinge im Haus und Garten. Ratten, Mäuse, Marder, Siebenschläfer, Tauben und andere Vögel.Desinfektion und Geruchsneutralisation ohne Chemikalien und Duftstoffe.Schimmel- und Schimmelpilzbekämpfung – hochwirksame, gesundheitlich unbedenkliche Behandlung – ohne Chlorprodukte.Mardershop - Produkte und Mittel gegen Marder und Siebenschläfer. www.marderfrei.ch Einsatzgebiete : Thurgau, Schaffhausen, St. Gallen, Appenzell AI, Appenzell AR, Glarus, Graubünden, Fürstentum Liechtenstein - Vaduz.Region : Gossau, Rorschach, Uzwil, Flawil, St. Margrethen, Balgach, Heerbrugg, Diepoldsau, Buchs, Oberriet, Nesslau, Herisau, Wattwil, Romanshorn, Arbon, Uttwil, Bischofszell, Weinfelden, Wil, Amriswil, Frauenfeld, Sirnach, Münchwilen, Heiden, Eggersriet, Egnach, Rheineck.Ansprechpartner für Restaurant, Hotel, Unterkünfte, Bed and Breakfast, Jugendherberge, Asylzentrum, soziale Dienste, Verwaltung, Liegenschaftenverwaltung, Matratzen, Matratzenreinigung, Mieter und Hauseigentümer. Notruf, Notfalldienst, Hauswartung, Reinigung, Räumungen, Migration, Malergeschäft, Gartenbau, Gartenpflege, Gärtnerei, Geruchsneutralisation, Reinigungsunternehmung, Dachdecker, Facility Management, Immobilien, Polsterei, Polstermöbel, Polsterreinigung, Spezialreinigungen, Schreinerei, Holzbau, Take Away, Tierheim, Tierschutz, Spenglerei, Spengler, Amt für Jagdt und Natur, Pikettdienst, Alarmzentrale, Einsatzzentrale, Bauberatung, Beratung, Desinfektionen, Dächer, Fassaden,	["//www.local.ch/images/bp/info-image-ad/bd/bde3d6bac4121a8c3a93ed83651224bd8f83eb97/data.jpg","//www.local.ch/images/bp/info-image-ad/21/21b1674eb62bf5ef7726608ba795c263810e1649/data.jpg","//www.local.ch/images/bp/localplace-images/67/6789bc8d7b6a491d4654572fe65c6e79fe2d10bf/maderfrei%20new%20logo.jpg","//www.local.ch/images/bp/localplace-images/3c/3caa54d6f48e7a7e4fb95b0d223643fdc4d8e75d/Marderfrei_Info.jpg","//www.local.ch/images/bp/localplace-images/0d/0df2baa5baf39181b288daf563af36c423f51eec/Marderfrei_Info1.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9015/Heating-systems/TCA-Thermoclima-AG-T2b6pPq2AtFuGXdLJUUW5g?dwhat=hotel&dwhere=st.+gallen	TCA Thermoclima AG	Piccardstrasse 13	 9015 St. Gallen	071 313 99 22	www.tca.ch		47.41031	9.310485	KühlenINFORMATIKBÜRODETAILHANDELWOHNGEBÄUDEGemüse- & WeinkellerSPORTANLAGENHOTEL & GASTRONOMIEGESUNDHEITSWESENHeizenPROZESSWÄRME & WÄRMERÜCKGEWINNUNGKÜHLEN & HEIZEN GLEICHZEITIGWärme-PumpenWÄRME-PUMPEN & SOLARANLAGENLüftenTotal SolutionsEinzelanwendungenServiceINSTALLATIONErsatzteileREPARATURUNTERHALT	[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Electronic-games/BavariaTech-AG-AoR9JkSlRE47NAWkq6GN1g?dwhat=hotel&dwhere=st.+gallen	BavariaTech AG	Speicherstrasse 60	 9000 St. Gallen	071 244 41 41	www.bavariatech.ch		47.425177	9.390723	Herzlich willkommen bei BavariatechDie Räume der ehemaligen Brauerei Bavaria (1850 bis 1900) bilden den stilvollen Rahmen der Bavariatech AG und sind zugleich namensgebend. Angrenzend der einzige überbleibende Eiskeller der Stadt St. Gallen. DienstleistungenSmart Home - GebäudeautomationEVAK (Evakuierungsanlagen) / BeschallungHospitality / Konferenztechnik und BildungswesenMusik als LebensqualitätHeimkinoInstallation / Realisation für ZuhauseTEAM Christian BechterLeiter Technik christian@bavariatech.chDominique MinderLeiter B2B, Geschäftsführer Verkauf dominique@bavariatech.chCyrill HollensteinCEO/Inhaber cyrill@bavariatech.chJonathan MeierAV-Elektronikerjonathan@bavariatech.ch	["//www.local.ch/images/bp/info-image-ad/e1/e16170cec8a75478c304411061d1893f22690795/data.jpg","//www.local.ch/images/bp/localplace-images/b1/b1942d16947ac936a46ecd1d439a3b824d4455b4/16.jpg","//www.local.ch/images/bp/localplace-images/94/94961c328ae7bc99d1ca87f06f9225cf9a4f552d/22.jpg","//www.local.ch/images/bp/localplace-images/61/61c0c9c3892f56f6b20239526dd3cf57b1d71c41/team_bavariatech.jpg","//www.local.ch/images/bp/localplace-images/46/46c50d25398a0e3cdb6a38ca5d666409d57d80ad/20.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Travel-agency/Hotelplan-MTCH-AG-xEwrrG2PF6JU5d0XgP3ifg?dwhat=hotel&dwhere=st.+gallen	Hotelplan, MTCH AG	Poststrasse 12	 9000 St. Gallen	071 228 58 00			47.424778	9.372719		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Home/Kursana-AG-LDKonWubYlaoagNkzlRkRw?dwhat=hotel&dwhere=st.+gallen	Kursana AG	Moosbruggstrasse 1	 9000 St. Gallen	071 228 82 82	www.spisertor.ch		47.424037	9.37989	Wir helfen Ihnen das Leben zu geniessenDie Kursana Residenz ist komfortabel und individuell. Bei uns können Menschen ihren dritten Lebensabschnitt angenehm, sicher und sorgenfrei verbringen. Während 365 Tagen werden die Bewohnende der Kursana-Residenz betreut und umsorgt. Dabei stehen individuelle Wünsche, die Privatsphäre und die Gewohnheiten der Bewohnende ganz im Zentrum des Interesses. Nach eigenen Wünschen der Bewohner/innen eingerichtete Wohnungen, grosszügige Pflegezimmer und gemütliche Ferien- oder Rehabilitations-wohnungen tragen zu einem angenehmen Aufenthalt bei. Die Bewohner/innen nehmen ihre Speisen im gemütlichen, hausinternen Speisesaal ein. Dies alles erleben sie in einer frischen Atmosphäre. Für Ihren Komfort ist jederzeit gesorgt. Die Residenz zeichnet sich aus durch einen hotelähnlichen Charakter. Da sich im gleichen Haus ein von uns geführtes Hotel-Restaurant befindet, dürfen Sie den gleichen Service und Flexibilität aus der Hotellerie erwarten. Der Vorteil der Residenz ist, dass man einerseits individuell wohnt und sich ein Stück Eigenständigkeit bewahrt, anderseits aber genügend gemeinschaftliche Aktivitäten angeboten werden. Sie erhalten die Sicherheit Gemeinschaft zu erfahren. Unser Hotel-Restaurant "am Spisertor" ist eine ideale Möglichkeit Ihre Gäste einzuladen. Das UnternehmenKursana wurde im Jahr 1985 als eine hundertprozentige Unternehmenstochter der Dussmann-Gruppe gegründet und betreibt heute insgesamt über 100 Senioreneinrichtungen. Davon befinden sich die Meisten in Deutschland; im Ausland leitet Kursana Häuser in der Schweiz, in Österreich, in Italien und in Estland. Insgesamt betreuen über 6.000 Mitarbeiter rund 13.000	["//www.local.ch/images/bp/info-image-ad/b3/b3ad878ef83bfcb0da7dd3e90d1f895ac3e15b3c/upload1.jpg","//www.local.ch/images/bp/info-image-ad/c9/c9ed97d75596580f654387b4c6ccd67bcf3b0d2e/data.jpg","//www.local.ch/images/bp/info-image-ad/a4/a42d4e06b38ef58b687363599b50beb94c334421/data.jpg","//www.local.ch/images/bp/info-image-ad/24/24c54ccf036d6debd592d3488f8b8c941bda13db/data.jpg","//www.local.ch/images/bp/info-image-ad/63/63e220b34c14b8c18ffdc600a65f0e1f73d4051c/data.jpg","//www.local.ch/images/bp/info-image-ad/39/391130aa47af44b2a22cc3ae83ac5ac53404191a/data.jpg","//www.local.ch/images/bp/info-image-ad/56/56b6035d46f413b561f843ae3efc96fdcdcdbb60/data.jpg","//www.local.ch/images/bp/info-image-ad/88/88fd8083d48a350619c65e5ffe60c5dab4801c02/data.jpg","//www.local.ch/images/bp/info-image-ad/81/81bee74f18abf037daba956e987f8a8349e2d98e/data.jpg","//www.local.ch/images/bp/info-image-ad/65/65e615fbcbfef3db5e3af1146326aa408fdd1b9a/data.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Draperies-drapery-service/Vorhangatelier-Katja-Schwyter-FBImHxUNP3_wK0YMzLZRNg?dwhat=hotel&dwhere=st.+gallen	Vorhangatelier Katja Schwyter	Rorschacher Strasse 173	 9000 St. Gallen	071 244 60 45	www.vorhangatelier-katja.ch		47.432625	9.397719	Gardinen können die Raumatmosphäre durch Material, Farbe, Struktur und Muster wesentlich beeinflussen. Farben und Muster werden harmonisch auf das gesamte Farbkonzept in Ihrer Wohnung, Büro, Arztpraxis, Hotel, Wintergarten oder in den Aufenthaltsräumen Ihrer Wahl abgestimmt.Sie profitieren von meinem professionellen Nähservice für Ihre Vorhänge in St.Gallen, Appenzell, Zürich sowie den umliegenden Orten. Vorhänge in allen VariationenSie erhalten in meinem Nähatelier eine grosse Auswahl an Vorhangstoffen, Tagesvorhangstoffe, Dekorstoffe und Polsterstoffe, in den neusten Trendfarben und Dessins. Für Ideen und Anregungen wie Sie Ihre Wohnung damit in eine Wohlfühloase verwandeln können oder einen Sichtschutz oder Lichtschutz erzielen, stehe ich Ihnen gerne beratend zur Seite.VariantenBeschattungssysteme nach MassBeschattungssysteme sind heute nicht nur funktionell, sondern bestechen durch moderne Muster und Farben die Ihrem Büro, Wintergarten oder Wohnraum stilvolle Atmosphäre verschaffen. Ich biete massgeschneiderte Beschattungssysteme mit komfortabler und einfacher Handhabung aus modernster Technik. AccessoiresTischwäscheAn Tischen werden Bekanntschaften geschlossen, lernen sich Menschen kennen und lieben. Ein stilvoll dekorierter Tisch verleiht einem Rendezvous, einem festlichen Mahl, aber auch einem schlichten Treffen zusätzliche Bedeutung. Bei mir finden Sie edle Tischwäsche, elegante Kombinationen in sanften Farben für ein gemütliches Ambiente. Egal ob hell, dunkel, sanft, kräftig oder knallig Tischwäsche oder Stoffservietten. Zeitlose Unis gibt es in zahlreichen Materialien, Strukturen, Oberflächen und Geweben.ZierkissenGemütlich und weich muss es sein, damit sich alle wohlfühlen und entspannen können. Meine Kollektion von Kissen in verschiedenen Maßen, Farben und Materialien setzten perfekte Akzente in Ihrem Zuhause. Zierkissen geben Ihrem Sofa das gewisse Etwas, versprühen Harmonie und Gemütlichkeit im Raum. Ich berate Sie gerne bezüglich Farben, Formen und Grössen.	["//www.local.ch/images/bp/localplace-images/f2/f2d1ccea5cafaccff0177f546e3c0e4d935f01f6/EDEN.jpg","//www.local.ch/images/bp/localplace-images/05/05805993eebe0091e58badc1b8a3143c36aa5914/Logo-Vorhangatelier-Katja.jpg","//www.local.ch/images/bp/localplace-images/fd/fd6161cbd1e9ea529ec38b07b530bdad69756aa5/EDEN1.jpg","//www.local.ch/images/bp/localplace-images/2a/2aede0d014837022d01f6b86d04999f48435d0cb/Focus.jpg","//www.local.ch/images/bp/localplace-images/5c/5c52bf39ccc5950a72dab47586cc16b0248edba4/PLAYTIME.jpg","//www.local.ch/images/bp/localplace-images/e8/e8d9f09d259ad8f578775b7c711f93cf9c08e987/Suzano.jpg","//www.local.ch/images/bp/localplace-images/ce/ceb01ba01fce6745cf454d05f963d6fa87b6e006/LAKESIDE.jpg","//www.local.ch/images/bp/localplace-images/be/becb9bdb048ff52bf8aa7f3e2b2156c7c310ae1e/ITALIAN_GARDENS.jpg","//www.local.ch/images/bp/localplace-images/f4/f4cd436e90216a0b7f8c391a795a921ac4da1594/sofa2.png","//www.local.ch/images/bp/localplace-images/f0/f0c5259349f04c5b6321df8e4d334df4c1e86f3c/SUMATRA.jpg","//www.local.ch/images/bp/localplace-images/65/65b40767b971596e73d11f9eddec90c220889ec9/flachen.png"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Lighting-planning/Domus-Leuchten-und-Mobel-AG--gxJoF3jGy14raKkKZEf6A?dwhat=hotel&dwhere=st.+gallen	Domus Leuchten und Möbel AG	Davidstrasse 24	 9000 St. Gallen	071 228 20 60			47.420568	9.36945	Seit über 40 Jahren dürfen wir Kunden in der ganzen Ostschweiz kompetent als Inneneinrichter beraten und die Projekte auch Umsetzen. Wir sind der einzige Anbieter in der Ostschweiz, der als Gesamteinrichter nebst einem attraktiven Angebot an internationalen Design-Labels auch über ein grosses Licht-Studio verfügt und Marktleader im Bereich USM Möbelbausystem ist. Wir legen grossen Wert auf die persönliche Beratung und stellen den Kunden (Privat- und Geschäftskunden) mit seinen Wünschen und Bedürfnissen ins Zentrum. Als Partner sucht und gestaltet Domus gemeinsam mit den Kunden kreative und individuelle Lösungen.Auf vier Etagen mit über 900 m2 erleben Sie kreative Wohn-, Arbeits und Beleuchtungslösungen. 15 Mitarbeiter engagieren sich täglich vom ersten Kundenkontakt bis zur Auslieferung mit grosser Freude und Knowhow.DOMUS. design your life!Wir führen unter anderem folgende Kollektionen: vitra, usm Möbelbausystem, Wilkhahn, Identi, Fritz Hansen, Cassina, Flexform, B&B Italia, Walter Knoll, Knoll International, Thonet, Horgen Glarus, Zoom by Mobimex, Tossa, Flou, MDF Italia, Wogg, Classicon, Piure, Interlübke, Alias, Embru, Atelier Alinea, Moobel, Christian Fischbacher, création baumann, Silent Gliss, Artemide, Flos, Foscarini, Nimbus, Ribag, Belux, Luceplan, Marset, Baltensweiler, Santa & Cole, Catelani & Smith, Ingo Maurer, Tobias Grau, Louis Paulsen und viele mehr.	["//www.local.ch/images/bp/info-image-ad/74/7444bf8414a2214c6c18ba9565b249db659d19da/data.jpg","//www.local.ch/images/bp/info-image-ad/c5/c5698bbf11444e2e1dfb464be8a29239ab9277cf/data.jpg","//www.local.ch/images/bp/info-image-ad/cf/cf26474d8d9324f2adcb5f3389cfd0d1b1780a72/data.jpg","//www.local.ch/images/bp/info-image-ad/03/030e7c15acdf0fcbc5fffe5884138bf16676e1fa/data.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Temporary-and-permanent-employment/Adecco-Human-Resources-AG-hP8QnD4TUzFb8mvDZHTRLA?dwhat=hotel&dwhere=st.+gallen	Adecco Human Resources AG	Poststrasse 15	 9000 St. Gallen	058 233 39 80			47.424446	9.372693		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/forderraum-bT9VX-k6t7c7U2GivamK4A?dwhat=hotel&dwhere=st.+gallen	förderraum	Poststrasse 15	 9000 St. Gallen	071 227 14 50			47.424446	9.372693		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Il-Castello-SA-3HQThK8RIkYiVOn0GTg?dwhat=hotel&dwhere=st.+gallen	Il Castello	Burgstrasse 26	 9000 St. Gallen	071 534 40 11			47.419682	9.362698		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/St-Gallen/9000/Kloster-Bistro-ambeez1j1TyAcM0IEtl1NA?dwhat=hotel&dwhere=st.+gallen	Kloster-Bistro	Klosterhof 6e	 9000 St. Gallen	071 222 21 12			47.422438	9.377074		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/Schonengrund/9105/Conference-Hotels/Chaseren-mI5ekdduk2ZfJcrvDKSnHA?dwhat=hotel&dwhere=st.+gallen	Chäseren	Chäserenstrasse 327	 9105 Schönengrund	071 361 17 51	www.chaeseren.ch		47.329963	9.202979		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/Abtwil-SG/9030/Travel-agency/Hotelplan-MTCH-AG--EEx874jHuRozjS2S07U_g?dwhat=hotel&dwhere=st.+gallen	Hotelplan, MTCH AG	Wiesenbachstrasse 7	 9030 Abtwil SG	071 314 70 70			47.41732	9.315968		[]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/Rorschacherberg/9404/Naturopathy/QuantiSana-Gesundheitszentrum-AG-kmiJ_n9moJjF8hro-ZRU-w?dwhat=hotel&dwhere=st.+gallen	QuantiSana Gesundheitszentrum AG	Wartensee 2	 9404 Rorschacherberg	071 544 95 62	www.quantisana.ch		47.471513	9.529573	Herzlich Willkommen in der Klinik im Rorschacherberg. QuantiSana GesundheitsZentrum AG ist ein komplementärmedizinisches Haus und verbindet Ganzheitsmedizin mit der klassischen Schulmedizin. In unserem Haus begleichen wir alle Menschen, die ihren eigenen Weg zur Erhaltung, Förderung und Wiederherstellug ihrer Gesundheit sowie zu körperlichem Wohlbefinden gehen wollen und die auch bereit sind, an sich selbst zu arbeiten.Da der Mensch auch zu 70 % aus Wasser/Luft besteht, wird auch dieses Thema bei uns sehr ernst analysiert und behandelt. Dazu haben wir im Schloss Wartensee selber den "kleinsten Luftkurort der Schweiz" gegründet. Nicht die dem Körper zugführte Menge des Sauerstoffs ist gesundheitlich relevant und zu erhöhen, sondern dessen Verwertbarkeit für den Körper ist zu optimieren. Und zwar ohne Zusatz von Fremdstoffen, erhöhtem Sauerstoff, ohne Ionisierung oder Ozon. Termine können bei uns oder an der Hotel-Reception vereinbart werden.QuantiSana als Marke ist eine Informationsplattform und besteht aus 3 Firmen:a) der Klinik im Rorschacherbergb) dem GesundheitsShop undc) der QuantiSana TV Fernseh-, Produktions- und Betriebs AG.QuantiSana TV ist ein täglich 12 h Sendeformat im Schweizer Fernsehen Schweiz5 und zugleich der erste freie Sender, welcher in ganz Europa zu sehen ist. Alleine im Deutschsprachigen Gebiet rund 25,7 Mio. Haushalte. Mehr dazu unter: www.quantisana.tv	["//www.local.ch/images/bp/localplace-images/d8/d8c9be541509684a92b951047c6ecc289aab7bf1/120px-Schweiz5.jpg","//www.local.ch/images/bp/localplace-images/a5/a5f010c6b99ec1fc56c0234a8cf1385495c65bf0/QuantiSana-TV_Logo-4c.png","//www.local.ch/images/bp/localplace-images/65/657e74ccbd8e0c61b6bfea02fe4ab7d3e7da9f44/siegel.png","//www.local.ch/images/bp/localplace-images/b5/b53f30226dfb2c8cb0426f4c8bf114e2b1814183/Tankstellen%20Logo.png","//www.local.ch/images/bp/localplace-images/4f/4fedc14910f389ce35dff7b6ae0a5bcba368d5f2/timewaver.png","//www.local.ch/images/bp/localplace-images/2b/2bad5aed4491124cc7839de52274d060f877411c/20130713-Schloss%20Wartensee3%20060.jpg","//www.local.ch/images/bp/localplace-images/e7/e75ee9e140452df39c4362aa8cf797599e8dec83/Garten.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/Altstatten-SG/9450/Secondhand-goods/Heilsarmee-brockich-Altstatten-X421dDzx_JNtbNtPPq-0Kw?dwhat=hotel&dwhere=st.+gallen	Heilsarmee brocki.ch/Altstätten	Kriessernstrasse 23	 9450 Altstätten SG	071 722 35 90	www.brocki.ch		47.375973	9.557123	Alltägliches und TrendigesDie Filialen der Heilsarmee brocki.ch sind voller Entdeckungen: ein spannendes Buch, ein vergangener Musikhit oder ein praktisches Geschirrset. Vielleicht suchen Sie einen Tisch, ein weiches Bett oder eine neue Sitzgelegenheit.Bei unserem Angebot gleicht kein Tag dem anderen. In unseren Filialen der Heilsarmee brocki.ch finden Sie Alltägliches und Trendiges, sauber und ordentlich präsentiert, zu fairen Preisen.RäumungenEgal, was Sie räumen müssen, wir entlasten Sie dabei – denn Räumungen sind unser Alltag. Wir räumen schnell, zuverlässig und rücksichtsvoll. Dabei spielt es keine Rolle, ob Haus, Wohnung, Büro, Hotel oder ein Lager – wir räumen es für Sie.Rufen Sie uns an für einen Termin: 071 722 35 90AbholdienstFür grosse und sperrige Möbel kommen wir bei Ihnen vorbei und holen diese ab. Rufen Sie dazu unseren Abholdienst an: 071 722 35 90Warenspende und RecyclingHaushaltsartikel und sonstige Kleinware, welche Sie aussortiert haben, können Sie uns zu den Öffnungszeiten vorbeibringen. Wir sind froh um jede Warenspende.Wir suchen laufend: Kleider, Schuhe, Bücher, Geschirr, Keramik, Gläser, Metallsachen, Spielwaren, Kleinmöbel, Besteck, Elektrogeräte, Werkzeuge, Sportgeräte und, und, und.Artikel, die wir nicht in unseren Filialen der Heilsarmee brocki.ch verkaufen können, können Sie bei uns kostenpflichtig recyceln.Weitergeben ist mehr wertDie Heilsarmee Brocki Schweiz ist Teil der Stiftung Heilsarmee. Mit unseren Erträgen fördern wir die soziale Arbeit der Heilsarmee in der Schweiz. Damit Menschen Gründe haben, an die Zukunft zu glauben.Ein Auszug aus unserem Sortiment:Unsere Dienstleistungen:	["//www.local.ch/images/bp/info-image-ad/4a/4af2ec9c80bfdf623dc89896b6d082c8b46f6213/data.jpg","//www.local.ch/images/bp/info-image-ad/ce/ce1195bdd8a975259ef06905bc4e0a38d961fce1/data.jpg","//www.local.ch/images/bp/info-image-ad/01/01f37b7a69034392f41c6915ff471e1d5de43991/data.jpg","//www.local.ch/images/bp/info-image-ad/e7/e77deb763110d385a48d1e03e65f87fe7d6d6b45/data.jpg","//www.local.ch/images/bp/info-image-ad/b5/b52776638f1b312393026e4e3d0b801c91cdf6c5/data.jpg","//www.local.ch/images/bp/info-image-ad/4e/4e37f3c98af7b4e615d0d698f74efa39579a6919/data.jpg","//www.local.ch/images/bp/info-image-ad/7d/7df3546c44181e1f0da997f3ad5016692e1700b7/data.jpg","//www.local.ch/images/bp/info-image-ad/4a/4a7bec3906af1a9b869597052ae1070530a00f8c/data.jpg","//www.local.ch/images/bp/info-image-ad/f4/f492f9aebf8146f4f3f90ddd5037ec65b1db5c30/data.jpg","//www.local.ch/images/bp/info-image-ad/bc/bc2ad8eb0bbbefdb548c79f99432109c3f5820b6/data.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/Gossau-SG/9200/Secondhand-goods/Heilsarmee-brockich-Gossau-StGallen-RNa84HqRUiKfHDXfdRvuDA?dwhat=hotel&dwhere=st.+gallen	Heilsarmee brocki.ch/Gossau-St.Gallen	Industriestrasse 135	 9200 Gossau SG	071 277 77 61	www.brocki.ch		47.40892	9.281121	Alltägliches und TrendigesDie Filialen der Heilsarmee brocki.ch sind voller Entdeckungen: ein spannendes Buch, ein vergangener Musikhit oder ein praktisches Geschirrset. Vielleicht suchen Sie einen Tisch, ein weiches Bett oder eine neue Sitzgelegenheit.Bei unserem Angebot gleicht kein Tag dem anderen. In unseren Filialen der Heilsarmee brocki.ch finden Sie Alltägliches und Trendiges, sauber und ordentlich präsentiert, zu fairen Preisen.RäumungenEgal, was Sie räumen müssen, wir entlasten Sie dabei – denn Räumungen sind unser Alltag. Wir räumen schnell, zuverlässig und rücksichtsvoll. Dabei spielt es keine Rolle, ob Haus, Wohnung, Büro, Hotel oder ein Lager – wir räumen es für Sie.Rufen Sie uns an für einen Termin: 071 277 77 61AbholdienstFür grosse und sperrige Möbel kommen wir bei Ihnen vorbei und holen diese ab. Rufen Sie dazu unseren Abholdienst an: 071 277 77 61Warenspende und RecyclingHaushaltsartikel und sonstige Kleinware, welche Sie aussortiert haben, können Sie uns zu den Öffnungszeiten vorbeibringen. Wir sind froh um jede Warenspende.Wir suchen laufend: Kleider, Schuhe, Bücher, Geschirr, Keramik, Gläser, Metallsachen, Spielwaren, Kleinmöbel, Besteck, Elektrogeräte, Werkzeuge, Sportgeräte und, und, und.Artikel, die wir nicht in unseren Filialen der Heilsarmee brocki.ch verkaufen können, können Sie bei uns kostenpflichtig recyceln.Weitergeben ist mehr wertDie Heilsarmee Brocki Schweiz ist Teil der Stiftung Heilsarmee. Mit unseren Erträgen fördern wir die soziale Arbeit der Heilsarmee in der Schweiz. Damit Menschen Gründe haben, an die Zukunft zu glauben.Ein Auszug aus unserem Sortiment:Unsere Dienstleistungen:	["//www.local.ch/images/bp/info-image-ad/87/87c23c54f76b6a834b32498a98e95dfaeaa5448d/data.jpg","//www.local.ch/images/bp/info-image-ad/99/999401f390d42ab04a1f003b045a6388cea4116d/data.jpg","//www.local.ch/images/bp/info-image-ad/f4/f40a969fa0c438f1b3fdb24a2f5ce546c908ecce/data.jpg","//www.local.ch/images/bp/info-image-ad/4a/4a3085c3b6dc45b361a6cebdc0f84b9fe0fd7686/data.jpg","//www.local.ch/images/bp/info-image-ad/d3/d375e505375a4dc44933aa9dec58c6ebb7a88f04/data.jpg","//www.local.ch/images/bp/info-image-ad/7b/7bc962389f457208a5f997be142da480a7dc9956/data.jpg","//www.local.ch/images/bp/info-image-ad/1d/1db8fcf236e619b6893ac773fac23998e6c2eaef/data.jpg","//www.local.ch/images/bp/info-image-ad/91/915c6d25a367b1a7e43909a2924ed334f812f57a/data.jpg","//www.local.ch/images/bp/info-image-ad/2d/2d5a470300e7a929418af19cee56144a70698d02/data.jpg","//www.local.ch/images/bp/info-image-ad/b9/b9860176dd8eb2d4808e1caf68cf50da81074e4e/data.jpg","//www.local.ch/images/bp/info-image-ad/b5/b5d1e9f95ad0bb02118d0498c3c7ca040e5f3b75/data.jpg","//www.local.ch/images/bp/info-image-ad/6d/6d1612de5e66411ed6eb78ec3647aa81bc7e8c95/data.jpg","//www.local.ch/images/bp/info-image-ad/00/007780396a3b98a464c72fe6fb67c58065e14a22/data.jpg"]	
st. gallen	hotel	N/A	http://yellow.local.ch/en/d/Abtwil-SG/9030/Medbase-yVEu11WSt0GOgedF3WDJ3Q?dwhat=hotel&dwhere=st.+gallen	Medbase	Wiesenbachstrasse 5	 9030 Abtwil SG	071 313 70 20			47.417492	9.314224		[]	
